ds,present,level,inflow,outflow,rain
2012-12-30,20.482989828054176,92.2814819463428,4022.9181180421224,3710.9682372545158,2.1719737879920276
2012-12-31,20.526683859302512,92.35218050573611,4031.195190017131,3713.8324292461857,2.172166343241133
2013-01-01,20.570377890550844,92.42287906512945,4039.4722619921386,3716.6966212378547,2.172358898490238
2013-01-02,20.614071921799184,92.49357762452277,4047.7493339671473,3719.5608132295247,2.1725514537393433
2013-01-03,20.657765953047516,92.5642761839161,4056.0264059421547,3722.425005221195,2.172744008988449
2013-01-04,20.701459984295855,92.63497474330943,4064.3034779171626,3725.2891972128646,2.172936564237554
2013-01-05,20.745154015544188,92.70567330270276,4072.580549892171,3728.153389204534,2.17312911948666
2013-01-06,20.788848046792523,92.77637186209608,4080.8576218671788,3731.017581196204,2.173321674735765
2013-01-07,20.832542078040856,92.84707042148942,4089.1346938421866,3733.881773187873,2.1735142299848706
2013-01-08,20.876236109289188,92.91776898088274,4097.4117658171945,3736.745965179543,2.1737067852339758
2013-01-09,20.91993014053752,92.98846754027608,4105.688837792202,3739.610157171213,2.173899340483081
2013-01-10,20.96362417178586,93.0591660996694,4113.965909767211,3742.4743491628824,2.1740918957321864
2013-01-11,21.007318203034192,93.12986465906273,4122.242981742218,3745.338541154552,2.1742844509812915
2013-01-12,21.05101223428253,93.20056321845605,4130.520053717227,3748.202733146222,2.174477006230397
2013-01-13,21.094706265530863,93.27126177784939,4138.797125692235,3751.0669251378913,2.1746695614795026
2013-01-14,21.1384002967792,93.34196033724271,4147.074197667243,3753.931117129561,2.1748621167286077
2013-01-15,21.18209432802753,93.41265889663605,4155.35126964225,3756.7953091212307,2.1750546719777133
2013-01-16,21.225788359275864,93.48335745602937,4163.628341617259,3759.6595011129007,2.1752472272268184
2013-01-17,21.269482390524196,93.5540560154227,4171.905413592267,3762.5236931045697,2.175439782475924
2013-01-18,21.313176421772535,93.62475457481602,4180.182485567275,3765.3878850962396,2.175632337725029
2013-01-19,21.356870453020868,93.69545313420934,4188.459557542283,3768.252077087909,2.1758248929741346
2013-01-20,21.400564484269207,93.76615169360268,4196.736629517291,3771.116269079579,2.1760174482232397
2013-01-21,21.44425851551754,93.836850252996,4205.013701492298,3773.9804610712486,2.1762100034723453
2013-01-22,21.487952546765875,93.90754881238934,4213.290773467307,3776.8446530629185,2.176402558721451
2013-01-23,21.531646578014207,93.97824737178266,4221.567845442314,3779.7088450545875,2.176595113970556
2013-01-24,21.57534060926254,94.048945931176,4229.844917417323,3782.5730370462575,2.1767876692196615
2013-01-25,21.619034640510872,94.11964449056931,4238.121989392331,3785.437229037928,2.1769802244687666
2013-01-26,21.66272867175921,94.19034304996265,4246.3990613673395,3788.3014210295973,2.1771727797178717
2013-01-27,21.706422703007544,94.26104160935597,4254.6761333423465,3791.165613021267,2.1773653349669773
2013-01-28,21.750116734255883,94.3317401687493,4262.953205317355,3794.029805012937,2.1775578902160824
2013-01-29,21.793810765504215,94.40243872814263,4271.230277292363,3796.8939970046063,2.1777504454651884
2013-01-30,21.837504796752548,94.47313728753595,4279.50734926737,3799.7581889962757,2.1779430007142935
2013-01-31,21.881198828000883,94.54383584692928,4287.784421242379,3802.6223809879457,2.178135555963399
2013-02-01,21.924892859249216,94.6145344063226,4296.061493217387,3805.486572979615,2.178328111212504
2013-02-02,21.96858689049755,94.68523296571594,4304.3385651923945,3808.3507649712847,2.1785206664616092
2013-02-03,22.012280921745884,94.75593152510925,4312.615637167402,3811.2149569629546,2.178713221710715
2013-02-04,22.05597495299422,94.8266300845026,4320.89270914241,3814.079148954624,2.17890577695982
2013-02-05,22.09966898424255,94.8973286438959,4329.169781117419,3816.9433409462936,2.1790983322089255
2013-02-06,22.14336301549089,94.96802720328925,4337.446853092427,3819.8075329379635,2.179290887458031
2013-02-07,22.187057046739223,95.03872576268256,4345.723925067434,3822.671724929633,2.179483442707136
2013-02-08,22.23075107798756,95.10942432207591,4354.000997042443,3825.5359169213025,2.1796759979562417
2013-02-09,22.274445109235895,95.18012288146922,4362.27806901745,3828.4001089129724,2.179868553205347
2013-02-10,22.318139140484227,95.25082144086255,4370.555140992458,3831.2643009046424,2.1800611084544523
2013-02-11,22.36183317173256,95.32152000025587,4378.832212967466,3834.1284928963114,2.1802536637035574
2013-02-12,22.405527202980895,95.39221855964921,4387.109284942474,3836.9926848879813,2.180446218952663
2013-02-13,22.449221234229228,95.46291711904253,4395.386356917483,3839.856876879651,2.180638774201768
2013-02-14,22.492915265477567,95.53361567843586,4403.663428892491,3842.721068871321,2.1808313294508737
2013-02-15,22.5366092967259,95.60431423782919,4411.9405008674985,3845.5852608629907,2.181023884699979
2013-02-16,22.58030332797424,95.67501279722252,4420.217572842506,3848.4494528546606,2.1812164399490843
2013-02-17,22.62399735922257,95.74571135661584,4428.494644817515,3851.3136448463297,2.18140899519819
2013-02-18,22.667691390470903,95.81640991600918,4436.771716792523,3854.1778368379996,2.181601550447295
2013-02-19,22.711385421719235,95.8871084754025,4445.048788767531,3857.0420288296696,2.1817941056964005
2013-02-20,22.75507945296757,95.95780703479583,4453.325860742539,3859.906220821339,2.1819866609455056
2013-02-21,22.798773484215904,96.02850559418916,4461.602932717547,3862.7704128130085,2.1821792161946107
2013-02-22,22.842467515464243,96.09920415358249,4469.880004692555,3865.6346048046785,2.1823717714437167
2013-02-23,22.886161546712575,96.16990271297581,4478.157076667563,3868.498796796348,2.182564326692822
2013-02-24,22.929855577960915,96.24060127236915,4486.434148642571,3871.3629887880174,2.1827568819419274
2013-02-25,22.973549609209247,96.31129983176247,4494.711220617579,3874.2271807796874,2.1829494371910325
2013-02-26,23.017243640457583,96.3819983911558,4502.988292592588,3877.0913727713573,2.1831419924401376
2013-02-27,23.060937671705915,96.45269695054913,4511.265364567594,3879.9555647630264,2.183334547689243
2013-02-28,23.104631702954247,96.52339550994246,4519.542436542603,3882.8197567546963,2.1835271029383483
2013-03-01,23.14832573420258,96.59409406933578,4527.81950851761,3885.683948746366,2.183719658187454
2013-03-02,23.19201976545092,96.66479262872912,4536.09658049262,3888.5481407380357,2.1839122134365594
2013-03-03,23.23571379669925,96.73549118812244,4544.373652467626,3891.412332729705,2.1841047686856645
2013-03-04,23.27940782794759,96.80618974751577,4552.650724442636,3894.2765247213756,2.18429732393477
2013-03-05,23.323101859195923,96.8768883069091,4560.927796417643,3897.140716713044,2.184489879183875
2013-03-06,23.36679589044426,96.94758686630243,4569.2048683926505,3900.0049087047146,2.1846824344329807
2013-03-07,23.41048992169259,97.01828542569575,4577.481940367658,3902.8691006963845,2.184874989682086
2013-03-08,23.454183952940923,97.08898398508909,4585.759012342666,3905.733292688054,2.1850675449311914
2013-03-09,23.49787798418926,97.15968254448241,4594.036084317675,3908.5974846797235,2.185260100180297
2013-03-10,23.541572015437595,97.23038110387574,4602.313156292683,3911.4616766713934,2.185452655429402
2013-03-11,23.585266046685927,97.30107966326906,4610.590228267691,3914.325868663063,2.1856452106785076
2013-03-12,23.62896007793426,97.37177822266239,4618.867300242699,3917.1900606547324,2.1858377659276127
2013-03-13,23.6726541091826,97.44247678205572,4627.144372217707,3920.0542526464023,2.1860303211767182
2013-03-14,23.71634814043093,97.51317534144904,4635.421444192715,3922.9184446380714,2.1862228764258234
2013-03-15,23.760042171679267,97.58387390084238,4643.698516167723,3925.7826366297413,2.186415431674929
2013-03-16,23.803736202927603,97.6545724602357,4651.97558814273,3928.6468286214113,2.186607986924034
2013-03-17,23.847430234175935,97.72527101962902,4660.25266011774,3931.5110206130807,2.186800542173139
2013-03-18,23.891124265424267,97.79596957902235,4668.529732092746,3934.3752126047502,2.186993097422245
2013-03-19,23.934818296672603,97.86666813841568,4676.806804067755,3937.23940459642,2.1871856526713502
2013-03-20,23.978512327920935,97.93736669780901,4685.083876042762,3940.1035965880897,2.187378207920456
2013-03-21,24.022206359169274,98.00806525720233,4693.360948017771,3942.967788579759,2.187570763169561
2013-03-22,24.065900390417607,98.07876381659567,4701.638019992778,3945.831980571429,2.187763318418666
2013-03-23,24.109594421665946,98.14946237598899,4709.915091967786,3948.6961725630995,2.187955871220639
2013-03-24,24.15328845291428,98.22016093538231,4718.192163942795,3951.560364554768,2.1881484240226117
2013-03-25,24.19698248416261,98.29085949477565,4726.4692359178025,3954.4245565464385,2.188340976824585
2013-03-26,24.240676515410943,98.36155805416897,4734.74630789281,3957.2887485381075,2.1885335296265573
2013-03-27,24.28437054665928,98.4322566135623,4743.023379867818,3960.152940529778,2.18872608242853
2013-03-28,24.32806457790761,98.50295517295562,4751.300451842826,3963.0171325214474,2.188918635230503
2013-03-29,24.37175860915595,98.57365373234896,4759.577523817835,3965.8813245131173,2.1891111880324763
2013-03-30,24.415452640404283,98.64435229174228,4767.854595792843,3968.7455165047863,2.189303740834449
2013-03-31,24.459146671652622,98.71505085113562,4776.131667767851,3971.6097084964563,2.1894962936364215
2013-04-01,24.502840702900954,98.78574941052894,4784.408739742858,3974.473900488126,2.1896888464383943
2013-04-02,24.546534734149287,98.85644796992226,4792.685811717867,3977.3380924797957,2.1898813992403676
2013-04-03,24.59022876539762,98.92714652931559,4800.962883692875,3980.202284471465,2.1900739520423405
2013-04-04,24.633922796645955,98.99784508870891,4809.239955667883,3983.066476463135,2.190266504844313
2013-04-05,24.677616827894287,99.06854364810225,4817.517027642891,3985.9306684548046,2.1904590576462857
2013-04-06,24.721310859142626,99.13924220749557,4825.7940996178995,3988.7948604464746,2.190651610448259
2013-04-07,24.76500489039096,99.2099407668889,4834.071171592907,3991.659052438144,2.190844163250232
2013-04-08,24.808698921639298,99.28063932628223,4842.348243567915,3994.5232444298135,2.191036716052204
2013-04-09,24.85239295288763,99.35133788567556,4850.625315542922,3997.387436421483,2.191229268854177
2013-04-10,24.896086984135962,99.42203644506888,4858.902387517932,4000.251628413153,2.19142182165615
2013-04-11,24.939781015384295,99.49273500446222,4867.179459492938,4003.1158204048224,2.191614374458123
2013-04-12,24.98347504663263,99.56343356385554,4875.456531467948,4005.9800123964924,2.1918069272600955
2013-04-13,25.027169077880963,99.63413212324888,4883.7336034429545,4008.844204388162,2.1919994800620684
2013-04-14,25.070863109129302,99.7048306826422,4892.010675417963,4011.7083963798323,2.192192032864041
2013-04-15,25.114557140377634,99.77552924203553,4900.28774739297,4014.5725883715018,2.1923845856660145
2013-04-16,25.158251171625974,99.84622780142885,4908.56481936798,4017.4367803631712,2.192577138467987
2013-04-17,25.201945202874306,99.91692636082219,4916.841891342987,4020.3009723548407,2.1927696912699597
2013-04-18,25.245639234122642,99.98762492021551,4925.118963317995,4023.1651643465107,2.1929622440719325
2013-04-19,25.28933326537097,100.05832347960884,4933.396035293003,4026.02935633818,2.193154796873906
2013-04-20,25.333027296619303,100.12902203900217,4941.67310726801,4028.8935483298496,2.1933473496758786
2013-04-21,25.376721327867642,100.1997205983955,4949.950179243018,4031.7577403215196,2.193539902477851
2013-04-22,25.420415359115974,100.27041915778882,4958.227251218027,4034.621932313189,2.193732455279824
2013-04-23,25.46410939036431,100.34111771718216,4966.504323193035,4037.486124304859,2.193925008081797
2013-04-24,25.507803421612643,100.41181627657548,4974.781395168043,4040.3503162965285,2.19411756088377
2013-04-25,25.551497452860982,100.48251483596881,4983.058467143051,4043.214508288198,2.1943101136857424
2013-04-26,25.595191484109314,100.55321339536214,4991.335539118059,4046.0787002798675,2.194502666487715
2013-04-27,25.638885515357654,100.62391195475547,4999.612611093067,4048.9428922715374,2.1946952192896885
2013-04-28,25.682579546605986,100.69461051414879,5007.889683068074,4051.807084263207,2.1948877720916613
2013-04-29,25.726273577854318,100.76530907354213,5016.166755043083,4054.671276254877,2.1950803248936337
2013-04-30,25.76996760910265,100.83600763293543,5024.44382701809,4057.5354682465463,2.1952728776956065
2013-05-01,25.813661640350986,100.90670619232878,5032.7208989931,4060.3996602382163,2.19546543049758
2013-05-02,25.85735567159932,100.97740475172209,5040.997970968106,4063.2638522298857,2.1956579832995526
2013-05-03,25.901049702847658,101.04810331111544,5049.275042943115,4066.1280442215552,2.195850536101525
2013-05-04,25.94474373409599,101.11880187050875,5057.552114918122,4068.9922362132247,2.196043088903498
2013-05-05,25.98843776534433,101.1895004299021,5065.82918689313,4071.856428204895,2.1962356417054707
2013-05-06,26.03213179659266,101.2601989892954,5074.106258868138,4074.7206201965646,2.196428194507444
2013-05-07,26.075825827840994,101.33089754868874,5082.383330843147,4077.5848121882345,2.1966207473094164
2013-05-08,26.119519859089326,101.40159610808206,5090.660402818155,4080.449004179904,2.196813300111389
2013-05-09,26.163213890337662,101.4722946674754,5098.937474793162,4083.313196171574,2.197005852913362
2013-05-10,26.206907921585994,101.54299322686872,5107.21454676817,4086.1773881632434,2.1971984057153353
2013-05-11,26.250601952834334,101.61369178626205,5115.491618743179,4089.041580154913,2.197390958517308
2013-05-12,26.294295984082666,101.68439034565537,5123.768690718187,4091.9057721465824,2.1975835113192805
2013-05-13,26.337990015331005,101.75508890504871,5132.045762693195,4094.7699641382524,2.1977760641212534
2013-05-14,26.381684046579338,101.82578746444202,5140.322834668203,4097.634156129921,2.1979686169232266
2013-05-15,26.42537807782767,101.89648602383537,5148.5999066432105,4100.498348121592,2.1981611697251995
2013-05-16,26.469072109076002,101.96718458322867,5156.876978618219,4103.362540113261,2.198353722527172
2013-05-17,26.512766140324338,102.03788314262202,5165.154050593227,4106.226732104931,2.1985462753291447
2013-05-18,26.55646017157267,102.10858170201533,5173.431122568235,4109.090924096601,2.198738828131118
2013-05-19,26.60015420282101,102.17928026140868,5181.708194543243,4111.95511608827,2.198931380933091
2013-05-20,26.643848234069342,102.24997882080199,5189.985266518252,4114.81930807994,2.199123933735063
2013-05-21,26.68754226531768,102.32067738019533,5198.262338493259,4117.68350007161,2.199316486537036
2013-05-22,26.731236296566014,102.39137593958864,5206.539410468266,4120.547692063279,2.1995090393390093
2013-05-23,26.774930327814346,102.46207449898198,5214.816482443275,4123.411884054949,2.199701592140982
2013-05-24,26.818624359062678,102.5327730583753,5223.093554418282,4126.276076046619,2.1998941449429545
2013-05-25,26.862318390311014,102.60347161776863,5231.370626393292,4129.140268038288,2.2000866977449274
2013-05-26,26.90601242155935,102.67417017716195,5239.647698368298,4132.004460029958,2.2002792505469007
2013-05-27,26.949706452807686,102.74486873655529,5247.9247703433075,4134.868652021628,2.2004718033488735
2013-05-28,26.993400484056018,102.81556729594861,5256.201842318314,4137.732844013297,2.200664356150846
2013-05-29,27.037094515304357,102.88626585534195,5264.478914293322,4140.597036004967,2.2008569089528187
2013-05-30,27.08078854655269,102.95696441473527,5272.75598626833,4143.461227996637,2.2010494617547915
2013-05-31,27.12448257780102,103.0276629741286,5281.033058243339,4146.325419988306,2.201242014556765
2013-06-01,27.168176609049354,103.09836153352192,5289.310130218347,4149.189611979976,2.2014345673587377
2013-06-02,27.211870640297686,103.16906009291526,5297.587202193355,4152.053803971646,2.20162712016071
2013-06-03,27.255564671546026,103.23975865230858,5305.8642741683625,4154.917995963316,2.201819672962683
2013-06-04,27.299258702794358,103.31045721170192,5314.141346143371,4157.782187954986,2.202012225764656
2013-06-05,27.342952734042694,103.38115577109524,5322.418418118379,4160.646379946655,2.202204778566629
2013-06-06,27.386646765291026,103.45185433048857,5330.695490093387,4163.510571938325,2.2023973313686014
2013-06-07,27.430340796539365,103.5225528898819,5338.972562068395,4166.3747639299945,2.202589884170574
2013-06-08,27.474034827787698,103.59325144927523,5347.249634043402,4169.238955921664,2.2027824369725475
2013-06-09,27.51772885903603,103.66395000866855,5355.5267060184115,4172.1031479133335,2.2029749897745203
2013-06-10,27.561422890284362,103.73464856806189,5363.8037779934175,4174.967339905003,2.2031675425764927
2013-06-11,27.6051169215327,103.8053471274552,5372.080849968427,4177.831531896673,2.2033600953784656
2013-06-12,27.648810952781034,103.87604568684853,5380.357921943434,4180.695723888342,2.203552648180439
2013-06-13,27.69250498402937,103.94674424624186,5388.634993918444,4183.559915880012,2.2037452009824117
2013-06-14,27.736199015277702,104.01744280563518,5396.91206589345,4186.424107871681,2.203937753784384
2013-06-15,27.77989304652604,104.08814136502852,5405.1891378684595,4189.288299863351,2.204130306586357
2013-06-16,27.823587077774373,104.15883992442184,5413.4662098434665,4192.152491855021,2.20432285938833
2013-06-17,27.867281109022713,104.22953848381518,5421.743281818474,4195.016683846691,2.204515412190303
2013-06-18,27.910975140271045,104.3002370432085,5430.020353793482,4197.88087583836,2.2047079649922754
2013-06-19,27.954669171519377,104.37093560260183,5438.29742576849,4200.74506783003,2.2049005177942482
2013-06-20,27.99836320276771,104.44163416199515,5446.574497743499,4203.6092598217,2.2050930705962215
2013-06-21,28.042057234016045,104.51233272138847,5454.851569718507,4206.473451813369,2.2052856233981943
2013-06-22,28.085751265264378,104.58303128078181,5463.1286416935145,4209.337643805039,2.205478176200167
2013-06-23,28.129445296512717,104.65372984017513,5471.405713668522,4212.201835796709,2.2056707290021396
2013-06-24,28.17313932776105,104.72442839956847,5479.682785643531,4215.066027788379,2.2058632818041124
2013-06-25,28.21683335900939,104.79512695896179,5487.959857618539,4217.930219780049,2.2060558346060857
2013-06-26,28.26052739025772,104.86582551835512,5496.236929593547,4220.794411771718,2.2062483874080585
2013-06-27,28.304221421506053,104.93652407774844,5504.514001568555,4223.658603763388,2.206440940210031
2013-06-28,28.347915452754386,105.00722263714178,5512.7910735435635,4226.522795755058,2.2066334930120037
2013-06-29,28.39160948400272,105.0779211965351,5521.068145518571,4229.386987746727,2.206826045813977
2013-06-30,28.43530351525106,105.14861975592844,5529.345217493579,4232.251179738397,2.20701859861595
2013-07-01,28.47899754649939,105.21931831532176,5537.622289468586,4235.115371730066,2.2072111514179222
2013-07-02,28.522691577747725,105.29001687471509,5545.899361443595,4237.979563721736,2.207403704219895
2013-07-03,28.566385608996065,105.36071543410841,5554.176433418604,4240.843755713406,2.2075962570218683
2013-07-04,28.610079640244397,105.43141399350175,5562.4535053936115,4243.707947705076,2.207788809823841
2013-07-05,28.65377367149273,105.50211255289506,5570.7305773686185,4246.572139696745,2.2079813626258136
2013-07-06,28.69746770274106,105.5728111122884,5579.007649343626,4249.436331688415,2.2081739154277864
2013-07-07,28.7411617339894,105.64350967168173,5587.284721318636,4252.300523680085,2.2083664682297597
2013-07-08,28.784855765237737,105.71420823107506,5595.561793293644,4255.1647156717545,2.2085590210317325
2013-07-09,28.828549796486065,105.78490679046837,5603.838865268651,4258.0289076634235,2.208751573833705
2013-07-10,28.8722438277344,105.85560534986172,5612.115937243659,4260.8930996550935,2.2089441266356777
2013-07-11,28.91593785898274,105.92630390925504,5620.3930092186665,4263.757291646763,2.209136679437651
2013-07-12,28.959631890231066,105.99700246864836,5628.670081193674,4266.621483638432,2.209329232239624
2013-07-13,29.003325921479405,106.06770102804168,5636.947153168682,4269.485675630102,2.2095217850415967
2013-07-14,29.047019952727737,106.13839958743502,5645.224225143691,4272.349867621772,2.209714337843569
2013-07-15,29.090713983976077,106.20909814682835,5653.501297118699,4275.214059613442,2.2099068906455424
2013-07-16,29.134408015224402,106.27979670622167,5661.778369093706,4278.078251605111,2.2100994411075257
2013-07-17,29.17810204647274,106.350495265615,5670.055441068715,4280.942443596781,2.210291991569509
2013-07-18,29.221796077721077,106.42119382500833,5678.332513043723,4283.806635588451,2.210484542031492
2013-07-19,29.265490108969416,106.49189238440165,5686.609585018731,4286.670827580121,2.2106770924934755
2013-07-20,29.30918414021774,106.56259094379499,5694.886656993737,4289.53501957179,2.210869642955459
2013-07-21,29.35287817146608,106.63328950318831,5703.163728968746,4292.39921156346,2.211062193417442
2013-07-22,29.396572202714413,106.70398806258164,5711.440800943756,4295.26340355513,2.2112547438794254
2013-07-23,29.440266233962753,106.77468662197496,5719.7178729187635,4298.127595546799,2.2114472943414083
2013-07-24,29.483960265211078,106.8453851813683,5727.99494489377,4300.991787538469,2.211639844803392
2013-07-25,29.527654296459417,106.91608374076162,5736.272016868778,4303.855979530138,2.2118323952653753
2013-07-26,29.571348327707753,106.98678230015496,5744.549088843787,4306.720171521808,2.2120249457273586
2013-07-27,29.615042358956092,107.05748085954828,5752.826160818796,4309.584363513478,2.212217496189342
2013-07-28,29.658736390204417,107.1281794189416,5761.103232793802,4312.448555505147,2.212410046651325
2013-07-29,29.702430421452757,107.19887797833493,5769.380304768812,4315.312747496817,2.212602597113308
2013-07-30,29.74612445270109,107.20586893689807,5766.423925844385,4318.176939488487,2.212795147575292
2013-07-31,29.764453952185857,107.21285989546122,5763.467546919958,4318.671493414914,2.212987698037275
2013-08-01,29.78278345167062,107.21985085402436,5760.511167995532,4319.16604734134,2.213180248499258
2013-08-02,29.80111295115539,107.22684181258752,5757.554789071106,4319.660601267767,2.2133727989612413
2013-08-03,29.819442450640157,107.23383277115066,5754.598410146679,4320.155155194193,2.2135653494232246
2013-08-04,29.837771950124917,107.24082372971381,5751.6420312222535,4320.649709120619,2.2137578998852083
2013-08-05,29.856101449609685,107.24781468827696,5748.685652297827,4321.1442630470465,2.2139504503471916
2013-08-06,29.874430949094453,107.2548056468401,5745.7292733734,4321.638816973473,2.2141430008091745
2013-08-07,29.89276044857922,107.26179660540325,5742.772894448974,4322.133370899899,2.2143355512711578
2013-08-08,29.911089948063985,107.26878756396638,5739.816515524547,4322.627924826326,2.214528101733141
2013-08-09,29.929419447548746,107.27577852252954,5736.860136600121,4323.122478752753,2.2147206521951244
2013-08-10,29.947748947033514,107.28276948109267,5733.903757675694,4323.617032679179,2.214913202657108
2013-08-11,29.96607844651828,107.28976043965582,5730.947378751268,4324.111586605606,2.215105753119091
2013-08-12,29.98440794600305,107.29675139821896,5727.99099982684,4324.606140532032,2.2152983035810743
2013-08-13,30.002737445487814,107.30374235678211,5725.034620902415,4325.100694458459,2.2154908540430576
2013-08-14,30.021066944972574,107.31073331534526,5722.078241977988,4325.595248384885,2.2156834045050413
2013-08-15,30.039396444457342,107.31772427390841,5719.121863053562,4326.089802311311,2.2158759549670246
2013-08-16,30.05772594394211,107.32471523247155,5716.165484129136,4326.584356237738,2.2160685054290075
2013-08-17,30.07605544342688,107.3317061910347,5713.20910520471,4327.078910164165,2.2162610558909908
2013-08-18,30.094384942911642,107.33869714959783,5710.252726280283,4327.573464090591,2.216453606352974
2013-08-19,30.11271444239641,107.34568810816099,5707.296347355856,4328.0680180170175,2.2166461568149574
2013-08-20,30.131043941881174,107.35267906672412,5704.33996843143,4328.562571943445,2.2168387072769407
2013-08-21,30.14937344136594,107.35967002528727,5701.383589507004,4329.057125869871,2.217031257738924
2013-08-22,30.16770294085071,107.36666098385041,5698.427210582577,4329.551679796297,2.2172238082009073
2013-08-23,30.186032440335477,107.37365194241356,5695.47083165815,4330.0462337227245,2.2174163586628906
2013-08-24,30.204361939820235,107.3806429009767,5692.514452733724,4330.540787649151,2.217608909124874
2013-08-25,30.222691439305002,107.38763385953986,5689.558073809298,4331.035341575577,2.217801459586857
2013-08-26,30.24102093878977,107.394624818103,5686.601694884871,4331.529895502004,2.2179940100488404
2013-08-27,30.259350438274538,107.40161577666615,5683.645315960444,4332.024449428431,2.2181865605108237
2013-08-28,30.2776799377593,107.40860673522928,5680.688937036019,4332.519003354857,2.218379110972807
2013-08-29,30.296009437244066,107.41559769379244,5677.732558111592,4333.013557281283,2.2185716614347903
2013-08-30,30.31433893672883,107.42258865235557,5674.776179187166,4333.5081112077105,2.2187642118967736
2013-08-31,30.3326684362136,107.42957961091872,5671.819800262739,4334.002665134137,2.218956762358757
2013-09-01,30.350997935698366,107.43657056948186,5668.863421338313,4334.497219060563,2.2191493128207402
2013-09-02,30.369327435183134,107.44356152804501,5665.907042413886,4334.991772986989,2.2193418632827235
2013-09-03,30.387656934667902,107.45055248660815,5662.95066348946,4335.486326913416,2.219534413744707
2013-09-04,30.405986434152663,107.4575434451713,5659.994284565033,4335.980880839843,2.2197269642066897
2013-09-05,30.424315933637427,107.46453440373445,5657.037905640606,4336.475434766269,2.2199195146686734
2013-09-06,30.442645433122195,107.4715253622976,5654.081526716181,4336.969988692696,2.2201120651306567
2013-09-07,30.460974932606963,107.47851632086075,5651.125147791753,4337.464542619123,2.22030461559264
2013-09-08,30.47930443209173,107.48550727942389,5648.168768867327,4337.959096545549,2.2204971660546233
2013-09-09,30.497633931576487,107.49249823798704,5645.212389942902,4338.453650471975,2.220689716516606
2013-09-10,30.515963431061255,107.49948919655017,5642.256011018474,4338.948204398402,2.2208822669785895
2013-09-11,30.534292930546023,107.50648015511332,5639.299632094048,4339.442758324829,2.2210748174405732
2013-09-12,30.55262243003079,107.51347111367646,5636.343253169622,4339.937312251255,2.2212673679025565
2013-09-13,30.570951929515555,107.52046207223961,5633.386874245196,4340.4318661776815,2.22145991836454
2013-09-14,30.589281429000323,107.52745303080275,5630.430495320769,4340.926420104109,2.2216524688265227
2013-09-15,30.60761092848509,107.5344439893659,5627.474116396343,4341.420974030534,2.2218450192885064
2013-09-16,30.62594042796985,107.54143494792903,5624.517737471915,4341.915527956961,2.2220375697504897
2013-09-17,30.64426992745462,107.5484259064922,5621.561358547489,4342.410081883388,2.222230120212473
2013-09-18,30.662599426939387,107.55541686505534,5618.604979623064,4342.904635809814,2.2224226706744563
2013-09-19,30.680928926424155,107.56240782361849,5615.648600698636,4343.399189736241,2.222615221136439
2013-09-20,30.69925842590892,107.56939878218162,5612.692221774209,4343.8937436626675,2.2228077715984225
2013-09-21,30.71758792539368,107.57638974074477,5609.735842849784,4344.388297589094,2.223000322060406
2013-09-22,30.735917424878448,107.58338069930791,5606.779463925357,4344.882851515521,2.2231928725223895
2013-09-23,30.754246924363215,107.59037165787106,5603.82308500093,4345.377405441947,2.2233854229843724
2013-09-24,30.772576423847983,107.5973626164342,5600.866706076505,4345.871959368374,2.2235779734463557
2013-09-25,30.790905923332748,107.60435357499735,5597.910327152078,4346.3665132948,2.223770523908339
2013-09-26,30.80923542281751,107.61134453356048,5594.953948227651,4346.861067221227,2.2239630743703227
2013-09-27,30.827564922302276,107.61833549212363,5591.997569303226,4347.355621147653,2.224155624832306
2013-09-28,30.845894421787044,107.62532645068679,5589.041190378799,4347.85017507408,2.224348175294289
2013-09-29,30.86422392127181,107.63231740924994,5586.084811454372,4348.344729000507,2.224540725756272
2013-09-30,30.882553420756576,107.63930836781307,5583.128432529946,4348.839282926933,2.2247332762182555
2013-10-01,30.900882920241344,107.64629932637622,5580.172053605519,4349.33383685336,2.2249258266802387
2013-10-02,30.919212419726104,107.65329028493936,5577.215674681093,4349.828390779786,2.2251183771422225
2013-10-03,30.937541919210872,107.66028124350251,5574.259295756666,4350.322944706212,2.2253109276042053
2013-10-04,30.955871418695644,107.66727220206566,5571.30291683224,4350.817498632639,2.2255034780661886
2013-10-05,30.97420091818041,107.6742631606288,5568.346537907813,4351.312052559066,2.225696028528172
2013-10-06,30.992530417665165,107.68125411919195,5565.390158983387,4351.806606485492,2.2258885789901552
2013-10-07,31.010859917149936,107.68824507775508,5562.433780058961,4352.301160411918,2.226081129452139
2013-10-08,31.029189416634704,107.69523603631824,5559.477401134534,4352.7957143383455,2.226273679914122
2013-10-09,31.047518916119472,107.70222699488137,5556.521022210108,4353.290268264772,2.226466230376105
2013-10-10,31.065848415604233,107.70921795344454,5553.564643285682,4353.784822191198,2.2266587808380884
2013-10-11,31.084177915089,107.71620891200767,5550.608264361255,4354.279376117625,2.2268513313000717
2013-10-12,31.10250741457377,107.72319987057082,5547.651885436829,4354.773930044052,2.227043881762055
2013-10-13,31.120836914058533,107.73019082913396,5544.695506512402,4355.268483970478,2.2272364322240383
2013-10-14,31.1391664135433,107.73718178769711,5541.739127587976,4355.763037896905,2.2274289826860216
2013-10-15,31.157495913028068,107.74417274626025,5538.782748663549,4356.2575918233315,2.227621533148005
2013-10-16,31.175825412512836,107.7511637048234,5535.826369739123,4356.752145749758,2.2278140836099882
